"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"IN012190100","POONA, IN","2008-08-17","0.02","74","82","71"
"IN012190100","POONA, IN","2008-08-18","0.00","75","84",
"IN012190100","POONA, IN","2008-08-19",,"74",,"69"
"IN012190100","POONA, IN","2008-08-20","0.00","76","84","70"
"IN012190100","POONA, IN","2008-08-21",,"75","84","70"
"IN012190100","POONA, IN","2008-08-22",,"75","84","66"
"IN012190100","POONA, IN","2008-08-23",,"76","85","67"
"IN012190100","POONA, IN","2008-08-24",,"75","85","71"
"IN012190100","POONA, IN","2008-08-25",,"78","88","70"
"IN012190100","POONA, IN","2008-08-26","0.04","75","86",
"IN012190100","POONA, IN","2008-08-27","0.00","78","88","68"
"IN012190100","POONA, IN","2008-08-28",,"78","90","69"
"IN012190100","POONA, IN","2008-08-29",,"80","91","73"
"IN012190100","POONA, IN","2008-08-30",,"80","92","74"
"IN012190100","POONA, IN","2008-08-31",,"78","92",
"IN012190100","POONA, IN","2008-09-01","2.56","77","87","70"
"IN012190100","POONA, IN","2008-09-02","0.35","77","89",
"IN012190100","POONA, IN","2008-09-03","2.76","78","89","70"
"IN012190100","POONA, IN","2008-09-04","0.08","80","90","73"
"IN012190100","POONA, IN","2008-09-05","0.08","76","87",
"IN012190100","POONA, IN","2008-09-06","0.02","77","86","71"
"IN012190100","POONA, IN","2008-09-07","0.00","76","85",
"IN012190100","POONA, IN","2008-09-08","0.04","77","86","72"
"IN012190100","POONA, IN","2008-09-09","2.72","74","80","71"
"IN012190100","POONA, IN","2008-09-10","0.04","77","87","72"
"IN012190100","POONA, IN","2008-09-11","0.39","76","84","72"
"IN012190100","POONA, IN","2008-09-12","0.02","76","84",
"IN012190100","POONA, IN","2008-09-13","0.12","74","80","71"
"IN012190100","POONA, IN","2008-09-14","0.20","73","80","71"
"IN012190100","POONA, IN","2008-09-15","0.20","73","79","70"
"IN012190100","POONA, IN","2008-09-16","0.12","74","79","70"
"IN012190100","POONA, IN","2008-09-17","0.08","75","80","71"
"IN012190100","POONA, IN","2008-09-18","0.02","75","83","71"
"IN012190100","POONA, IN","2008-09-19","0.00","74","80","72"
"IN012190100","POONA, IN","2008-09-20","0.91","74","76","71"
"IN012190100","POONA, IN","2008-09-21","0.79","77","85","72"
"IN012190100","POONA, IN","2008-09-22","0.00","76","84",
"IN012190100","POONA, IN","2008-09-23",,"74","87","65"
"IN012190100","POONA, IN","2008-09-24",,"77","88","65"
"IN012190100","POONA, IN","2008-09-25",,"76","87","68"
"IN012190100","POONA, IN","2008-09-26",,"75","85","68"
"IN012190100","POONA, IN","2008-09-27",,"75","87","64"
"IN012190100","POONA, IN","2008-09-28",,"76","88","67"
"IN012190100","POONA, IN","2008-09-29",,"76","90","66"
"IN012190100","POONA, IN","2008-09-30",,"76","90",
"IN012190100","POONA, IN","2008-10-01",,"75","90","61"
"IN012190100","POONA, IN","2008-10-02",,"76","92","62"
"IN012190100","POONA, IN","2008-10-03","0.02","73","79","69"
"IN012190100","POONA, IN","2008-10-04","0.28","75","90",
"IN012190100","POONA, IN","2008-10-05","0.08","77","90","66"
"IN012190100","POONA, IN","2008-10-06","0.00","77","89","68"
"IN012190100","POONA, IN","2008-10-07",,"73","88",
"IN012190100","POONA, IN","2008-10-08",,"76","88","67"
"IN012190100","POONA, IN","2008-10-09",,"77","89","70"
"IN012190100","POONA, IN","2008-10-10","0.04","78","90","69"
"IN012190100","POONA, IN","2008-10-11","0.08","78","89","70"
"IN012190100","POONA, IN","2008-10-12","0.08","78","91","69"
"IN012190100","POONA, IN","2008-10-13","0.00","77","91","66"
"IN012190100","POONA, IN","2008-10-14",,"76","93","62"
"IN012190100","POONA, IN","2008-10-15",,"76","92","60"
"IN012190100","POONA, IN","2008-10-16",,"76","91","60"
"IN012190100","POONA, IN","2008-10-17",,"77","91","63"
"IN012190100","POONA, IN","2008-10-18",,"79","91","65"
"IN012190100","POONA, IN","2008-10-19",,"78","90",
"IN012190100","POONA, IN","2008-10-20",,"75","90",
"IN012190100","POONA, IN","2008-10-21",,"71","90","57"
"IN012190100","POONA, IN","2008-10-22",,"73","90","56"
"IN012190100","POONA, IN","2008-10-23",,"74","91","59"
"IN012190100","POONA, IN","2008-10-24",,"72","90","55"
"IN012190100","POONA, IN","2008-10-25",,"72","90","53"
"IN012190100","POONA, IN","2008-10-26",,"73","91","53"
"IN012190100","POONA, IN","2008-10-27",,"75","93","57"
"IN012190100","POONA, IN","2008-10-28",,"75","92","58"
"IN012190100","POONA, IN","2008-10-29",,"76","92","58"
"IN012190100","POONA, IN","2008-10-30",,"73",,"59"
"IN012190100","POONA, IN","2008-10-31",,"75","93","58"
"IN012190100","POONA, IN","2008-11-01",,"75","92","58"
"IN012190100","POONA, IN","2008-11-02",,"72","92","57"
"IN012190100","POONA, IN","2008-11-03",,"73","92","55"
"IN012190100","POONA, IN","2008-11-04",,"73","93","54"
"IN012190100","POONA, IN","2008-11-05",,"74","92","56"
"IN012190100","POONA, IN","2008-11-06",,"74","92","57"
"IN012190100","POONA, IN","2008-11-07",,"73","91","56"
"IN012190100","POONA, IN","2008-11-08",,"74","90","58"
"IN012190100","POONA, IN","2008-11-09",,"74","90","56"
"IN012190100","POONA, IN","2008-11-10",,"73","89","57"
"IN012190100","POONA, IN","2008-11-11",,"72","91","58"
"IN012190100","POONA, IN","2008-11-12",,"75","90","60"
"IN012190100","POONA, IN","2008-11-13",,"73","90",
"IN012190100","POONA, IN","2008-11-14",,"73","89","56"
"IN012190100","POONA, IN","2008-11-15",,"71","85","58"
"IN012190100","POONA, IN","2008-11-16",,"74","86","58"
"IN012190100","POONA, IN","2008-11-17",,"73","77",
"IN012190100","POONA, IN","2008-11-18",,"78","88",
"IN012190100","POONA, IN","2008-11-19",,"78","90","65"
"IN012190100","POONA, IN","2008-11-20",,"78","93","67"
"IN012190100","POONA, IN","2008-11-21",,"77","92","67"
"IN012190100","POONA, IN","2008-11-22",,"76","89","65"
"IN012190100","POONA, IN","2008-11-23",,"74","89","63"
"IN012190100","POONA, IN","2008-11-24",,"72","89",
"IN012190100","POONA, IN","2008-11-25",,"71","88","55"
"IN012190100","POONA, IN","2008-11-26",,"71","87","51"
"IN012190100","POONA, IN","2008-11-27",,"67","87","50"
"IN012190100","POONA, IN","2008-11-28",,"74","86","55"
"IN012190100","POONA, IN","2008-11-29","0.01","73","78","55"
"IN012190100","POONA, IN","2008-11-30","0.00","78","87","71"
"IN012190100","POONA, IN","2008-12-01",,"75",,"69"
"IN012190100","POONA, IN","2008-12-02","0.94","76","87","68"
"IN012190100","POONA, IN","2008-12-03","0.00","77","87","69"
"IN012190100","POONA, IN","2008-12-04",,"74","88",
"IN012190100","POONA, IN","2008-12-05",,"72","88","60"
"IN012190100","POONA, IN","2008-12-06",,"70","86","56"
"IN012190100","POONA, IN","2008-12-07",,"69","87","54"
"IN012190100","POONA, IN","2008-12-08",,"69","88","53"
"IN012190100","POONA, IN","2008-12-09",,"71","88","54"
"IN012190100","POONA, IN","2008-12-10",,"70","88","57"
"IN012190100","POONA, IN","2008-12-11",,"71","87",
"IN012190100","POONA, IN","2008-12-12",,"72","88","58"
"IN012190100","POONA, IN","2008-12-13",,"72","87","60"
"IN012190100","POONA, IN","2008-12-14",,"71","86","57"
"IN012190100","POONA, IN","2008-12-15",,"71","86","61"
"IN012190100","POONA, IN","2008-12-16",,"71","86","56"
"IN012190100","POONA, IN","2008-12-17",,"71","84","57"
"IN012190100","POONA, IN","2008-12-18",,"70","84","59"
"IN012190100","POONA, IN","2008-12-19",,"70","84","54"
"IN012190100","POONA, IN","2008-12-20",,"71","84","62"
"IN012190100","POONA, IN","2008-12-21",,"71","84","58"
"IN012190100","POONA, IN","2008-12-22",,"73","86","60"
"IN012190100","POONA, IN","2008-12-23",,"70","87",
"IN012190100","POONA, IN","2008-12-24",,"70","89","55"
"IN012190100","POONA, IN","2008-12-25",,"69","87","54"
"IN012190100","POONA, IN","2008-12-26",,"65",,"50"
"IN012190100","POONA, IN","2008-12-27",,"66","88","49"
"IN012190100","POONA, IN","2008-12-28",,"66","89","48"
"IN012190100","POONA, IN","2008-12-29",,"66","89","48"
"IN012190100","POONA, IN","2008-12-30",,"67","89","48"
"IN012190100","POONA, IN","2008-12-31",,"66","89","47"
"IN012190100","POONA, IN","2009-01-01",,"66","88","49"
"IN012190100","POONA, IN","2009-01-02",,"69","87","50"
"IN012190100","POONA, IN","2009-01-03",,"70","86","54"
"IN012190100","POONA, IN","2009-01-04",,"69","86","54"
"IN012190100","POONA, IN","2009-01-05",,"69","86","55"
"IN012190100","POONA, IN","2009-01-06",,"67","83","54"
"IN012190100","POONA, IN","2009-01-07",,"69","85","54"
"IN012190100","POONA, IN","2009-01-08",,"70","86","56"
"IN012190100","POONA, IN","2009-01-09",,"69","86","56"
"IN012190100","POONA, IN","2009-01-10",,"70","87","57"
"IN012190100","POONA, IN","2009-01-11",,"71","89","56"
"IN012190100","POONA, IN","2009-01-12",,"71","89","56"
"IN012190100","POONA, IN","2009-01-13",,"69","84","56"
"IN012190100","POONA, IN","2009-01-14",,"69","85","56"
"IN012190100","POONA, IN","2009-01-15",,"69","84","57"
"IN012190100","POONA, IN","2009-01-16",,"68","85","55"
"IN012190100","POONA, IN","2009-01-17",,"68","84","52"
"IN012190100","POONA, IN","2009-01-18",,"68","85","54"
"IN012190100","POONA, IN","2009-01-19",,"68","85","54"
"IN012190100","POONA, IN","2009-01-20",,"69","86","53"
"IN012190100","POONA, IN","2009-01-21",,"70","89","54"
"IN012190100","POONA, IN","2009-01-22",,"69","88","54"
"IN012190100","POONA, IN","2009-01-23",,"69","88","53"
"IN012190100","POONA, IN","2009-01-24",,"69","90",
"IN012190100","POONA, IN","2009-01-25",,"74","95","54"
"IN012190100","POONA, IN","2009-01-26",,"73","96","55"
"IN012190100","POONA, IN","2009-01-27",,"72","91","56"
"IN012190100","POONA, IN","2009-01-28",,"73","93","54"
"IN012190100","POONA, IN","2009-01-29",,"75","93","58"
"IN012190100","POONA, IN","2009-01-30",,"75","94","61"
"IN012190100","POONA, IN","2009-01-31",,"76","95","60"
"IN012190100","POONA, IN","2009-02-01",,"74","94","59"
"IN012190100","POONA, IN","2009-02-02",,"73","94","54"
"IN012190100","POONA, IN","2009-02-03",,"72","93","53"
"IN012190100","POONA, IN","2009-02-04",,"70","92","53"
"IN012190100","POONA, IN","2009-02-05",,"69","91","49"
"IN012190100","POONA, IN","2009-02-06",,"72","91","52"
"IN012190100","POONA, IN","2009-02-07",,"72","92","53"
"IN012190100","POONA, IN","2009-02-08",,"74","93","57"
"IN012190100","POONA, IN","2009-02-09",,"74","93","59"
"IN012190100","POONA, IN","2009-02-10",,"71","87","56"
"IN012190100","POONA, IN","2009-02-11",,"69","90","51"
"IN012190100","POONA, IN","2009-02-12",,"69","90","51"
"IN012190100","POONA, IN","2009-02-13",,"70","90","52"
"IN012190100","POONA, IN","2009-02-14",,"71","92","51"
"IN012190100","POONA, IN","2009-02-15",,"72","91","54"
"IN012190100","POONA, IN","2009-02-16",,"72","95","57"
"IN012190100","POONA, IN","2009-02-17",,"76","94","61"
"IN012190100","POONA, IN","2009-02-18",,"78","94","60"
"IN012190100","POONA, IN","2009-02-19",,"75","93","58"
"IN012190100","POONA, IN","2009-02-20",,"76","94","59"
"IN012190100","POONA, IN","2009-02-21",,"75","93","59"
"IN012190100","POONA, IN","2009-02-22",,"76","97","59"
"IN012190100","POONA, IN","2009-02-23",,"77","97","58"
"IN012190100","POONA, IN","2009-02-24",,"75","94",
"IN012190100","POONA, IN","2009-02-25",,"76","99","51"
"IN012190100","POONA, IN","2009-02-26",,"79","99","57"
"IN012190100","POONA, IN","2009-02-27",,"80","99","58"
"IN012190100","POONA, IN","2009-02-28",,"80","100","58"
"IN012190100","POONA, IN","2009-03-01",,"78","99","58"
"IN012190100","POONA, IN","2009-03-02",,"81","100","59"
"IN012190100","POONA, IN","2009-03-03",,"81","101","58"
"IN012190100","POONA, IN","2009-03-04",,"81","100","58"
"IN012190100","POONA, IN","2009-03-05",,"80","100","59"
"IN012190100","POONA, IN","2009-03-06",,"79","98",
"IN012190100","POONA, IN","2009-03-07",,"80","98","58"
"IN012190100","POONA, IN","2009-03-08",,"78","98","60"
"IN012190100","POONA, IN","2009-03-09",,"79","98","59"
"IN012190100","POONA, IN","2009-03-10",,"82","99","66"
"IN012190100","POONA, IN","2009-03-11",,"81","97","63"
"IN012190100","POONA, IN","2009-03-12",,"81","98","64"
"IN012190100","POONA, IN","2009-03-13",,"79","98","67"
"IN012190100","POONA, IN","2009-03-14",,"76","93","64"
"IN012190100","POONA, IN","2009-03-15",,"77","93","59"
"IN012190100","POONA, IN","2009-03-16",,"77","96","61"
"IN012190100","POONA, IN","2009-03-17",,"81","97","60"
"IN012190100","POONA, IN","2009-03-18",,"81","98","63"
"IN012190100","POONA, IN","2009-03-19",,"80","99","59"
"IN012190100","POONA, IN","2009-03-20",,"80","97","61"
"IN012190100","POONA, IN","2009-03-21",,"78","96","60"
"IN012190100","POONA, IN","2009-03-22",,"76","96","58"
"IN012190100","POONA, IN","2009-03-23",,"82","98",
"IN012190100","POONA, IN","2009-03-24",,"82","98","67"
"IN012190100","POONA, IN","2009-03-25",,"82","98","66"
"IN012190100","POONA, IN","2009-03-26",,"81","98","61"
"IN012190100","POONA, IN","2009-03-27",,"81","99","61"
"IN012190100","POONA, IN","2009-03-28",,"84","100","62"
"IN012190100","POONA, IN","2009-03-29",,"85","100","66"
"IN012190100","POONA, IN","2009-03-30",,"86","102","69"
"IN012190100","POONA, IN","2009-03-31",,"86","103","67"
"IN012190100","POONA, IN","2009-04-01",,"86","103","67"
"IN012190100","POONA, IN","2009-04-02",,"89","104","69"
"IN012190100","POONA, IN","2009-04-03",,"87","103","71"
"IN012190100","POONA, IN","2009-04-04",,"89","104","71"
"IN012190100","POONA, IN","2009-04-05",,"88","104","75"
"IN012190100","POONA, IN","2009-04-06",,"86","101","71"
"IN012190100","POONA, IN","2009-04-07",,"87","101","70"
"IN012190100","POONA, IN","2009-04-08",,"83","98","68"
"IN012190100","POONA, IN","2009-04-09",,"80","97","59"
"IN012190100","POONA, IN","2009-04-10",,"85","101","64"
"IN012190100","POONA, IN","2009-04-11",,"86","103","66"
"IN012190100","POONA, IN","2009-04-12",,"88","104","68"
"IN012190100","POONA, IN","2009-04-13",,"90",,"77"
"IN012190100","POONA, IN","2009-04-14",,"87","101","64"
"IN012190100","POONA, IN","2009-04-15",,"85","100","72"
"IN012190100","POONA, IN","2009-04-16",,"86","98","71"
"IN012190100","POONA, IN","2009-04-17",,"88","101","70"
"IN012190100","POONA, IN","2009-04-18",,"87","106",
"IN012190100","POONA, IN","2009-04-19",,"90","107","71"
"IN012190100","POONA, IN","2009-04-20",,"86","99","77"
"IN012190100","POONA, IN","2009-04-21",,"83","98",
"IN012190100","POONA, IN","2009-04-22",,"83","95","71"
"IN012190100","POONA, IN","2009-04-23",,"86","102","69"
"IN012190100","POONA, IN","2009-04-24",,"88","102","69"
"IN012190100","POONA, IN","2009-04-25",,"88","104","73"
"IN012190100","POONA, IN","2009-04-26",,"89","104","70"
"IN012190100","POONA, IN","2009-04-27",,"91","107","70"
"IN012190100","POONA, IN","2009-04-28",,"90","107","75"
"IN012190100","POONA, IN","2009-04-29",,"90","107","74"
"IN012190100","POONA, IN","2009-04-30",,"87","104","76"
"IN012190100","POONA, IN","2009-05-01",,"88","101","74"
"IN012190100","POONA, IN","2009-05-02",,"89","102","73"
"IN012190100","POONA, IN","2009-05-03",,"88","102","69"
"IN012190100","POONA, IN","2009-05-04",,"85","103",
"IN012190100","POONA, IN","2009-05-05",,"86","102","72"
"IN012190100","POONA, IN","2009-05-06",,"86","99","72"
"IN012190100","POONA, IN","2009-05-07",,"89","104","72"
"IN012190100","POONA, IN","2009-05-08",,"88","103",
"IN012190100","POONA, IN","2009-05-09",,"88","103","69"
"IN012190100","POONA, IN","2009-05-10",,"87","101","71"
"IN012190100","POONA, IN","2009-05-11",,"85","100",
"IN012190100","POONA, IN","2009-05-12",,"86",,"70"
"IN012190100","POONA, IN","2009-05-13",,"89","102","71"
"IN012190100","POONA, IN","2009-05-14",,"84","98","73"
"IN012190100","POONA, IN","2009-05-15",,"84","98","72"
"IN012190100","POONA, IN","2009-05-16",,"85","102",
"IN012190100","POONA, IN","2009-05-17",,"88","105","74"
"IN012190100","POONA, IN","2009-05-18","0.00","86","100","78"
"IN012190100","POONA, IN","2009-05-19","0.00","86","101","77"
"IN012190100","POONA, IN","2009-05-20","0.00","84","99",
"IN012190100","POONA, IN","2009-05-21",,"83","101","76"
"IN012190100","POONA, IN","2009-05-22",,"83","94","76"
"IN012190100","POONA, IN","2009-05-23",,"84","97","76"
"IN012190100","POONA, IN","2009-05-24",,"84","99","75"
"IN012190100","POONA, IN","2009-05-25",,"83","97","74"
"IN012190100","POONA, IN","2009-05-26",,"85","99","75"
"IN012190100","POONA, IN","2009-05-27",,"85","99","75"
"IN012190100","POONA, IN","2009-05-28",,"85","99","75"
"IN012190100","POONA, IN","2009-05-29",,"84","98","75"
"IN012190100","POONA, IN","2009-05-30",,"85","98","76"
"IN012190100","POONA, IN","2009-05-31",,"85","98","74"
"IN012190100","POONA, IN","2009-06-01",,"85","97","76"
"IN012190100","POONA, IN","2009-06-02",,"85","99","75"
"IN012190100","POONA, IN","2009-06-03",,"85","98","77"
"IN012190100","POONA, IN","2009-06-04",,"85","97","77"
"IN012190100","POONA, IN","2009-06-05",,"80","97",
"IN012190100","POONA, IN","2009-06-06",,"78","93","69"
"IN012190100","POONA, IN","2009-06-07",,"81","92","69"
"IN012190100","POONA, IN","2009-06-08",,"82","93","75"
"IN012190100","POONA, IN","2009-06-09",,"83","96","74"
"IN012190100","POONA, IN","2009-06-10",,"83","96","75"
"IN012190100","POONA, IN","2009-06-11",,"83","94","76"
"IN012190100","POONA, IN","2009-06-12",,"83","93","76"
"IN012190100","POONA, IN","2009-06-13",,"84","97","75"
"IN012190100","POONA, IN","2009-06-14",,"84","97",
"IN012190100","POONA, IN","2009-06-15",,"84","96",
"IN012190100","POONA, IN","2009-06-16",,"85",,"76"
"IN012190100","POONA, IN","2009-06-17",,"84",,"75"
"IN012190100","POONA, IN","2009-06-19",,"81","94",
"IN012190100","POONA, IN","2009-06-20",,"78","94",
"IN012190100","POONA, IN","2009-06-21",,"79","87","72"
"IN012190100","POONA, IN","2009-06-22","0.00","82","92","73"
"IN012190100","POONA, IN","2009-06-23",,"78","86",
"IN012190100","POONA, IN","2009-06-24",,"79","88","72"
"IN012190100","POONA, IN","2009-06-25","0.00","78","86","72"
"IN012190100","POONA, IN","2009-06-26","0.00","78","86","73"
"IN012190100","POONA, IN","2009-06-27",,"78","88","73"
"IN012190100","POONA, IN","2009-06-28",,"78","86",
"IN012190100","POONA, IN","2009-06-29",,"80","88","73"
"IN012190100","POONA, IN","2009-06-30",,"80","92","75"
"IN012190100","POONA, IN","2009-07-01",,"80","89",
"IN012190100","POONA, IN","2009-07-02",,"77","85",
"IN012190100","POONA, IN","2009-07-03","0.12","76","81",
"IN012190100","POONA, IN","2009-07-04","0.28","76","83","72"
"IN012190100","POONA, IN","2009-07-05","0.02","78","87","72"
"IN012190100","POONA, IN","2009-07-06","0.02","78","88","74"
"IN012190100","POONA, IN","2009-07-07","0.08","75","83",
"IN012190100","POONA, IN","2009-07-08","0.47","76","82","72"
"IN012190100","POONA, IN","2009-07-09","0.00","77","87","73"
"IN012190100","POONA, IN","2009-07-10","0.39","75","79","72"
"IN012190100","POONA, IN","2009-07-11","0.28","76","82","72"
"IN012190100","POONA, IN","2009-07-12","0.04","78","85","73"
"IN012190100","POONA, IN","2009-07-13","0.01","77","86",
"IN012190100","POONA, IN","2009-07-14","1.06","73","77","72"
"IN012190100","POONA, IN","2009-07-15","3.70","73","78","72"
"IN012190100","POONA, IN","2009-07-16","0.83","76","80","72"
"IN012190100","POONA, IN","2009-07-17","0.31","77","83","73"
"IN012190100","POONA, IN","2009-07-18","0.04","78","84","74"
"IN012190100","POONA, IN","2009-07-19","0.12","77","84","73"
"IN012190100","POONA, IN","2009-07-20","0.04","76","82","72"
"IN012190100","POONA, IN","2009-07-21","0.04","74","79",
"IN012190100","POONA, IN","2009-07-22","1.26","74","77","72"
"IN012190100","POONA, IN","2009-07-23","0.71","76","81","72"
"IN012190100","POONA, IN","2009-07-24","0.24","76","82","72"
"IN012190100","POONA, IN","2009-07-25","0.24","76","82","73"
